tag,country,X,mkt,good,a,produced,bld_demand,pop_demand,demand,ratio,b,shortage,potential,prestige,identity_crop,distinctive_ind,staple_food,generic_mfg,eco_starter,excl_champ,company
SIC,Two Sicilies,4,yes,liquor,0,60.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
SIC,Two Sicilies,4,yes,merchant_marine,0,54.0,32.0,0.0,32.0,1.69,0,0,0,0,0,0,0,0,0,1,0
SIC,Two Sicilies,4,yes,groceries,1,45.0,0.0,207.0,207.0,0.22,2,1,0,0,0,0,0,1,0,0,0
SIC,Two Sicilies,4,yes,furniture,1,45.0,0.0,201.6,201.6,0.22,2,1,0,0,0,0,0,1,0,0,0
SIC,Two Sicilies,4,yes,iron,2,40.0,80.0,0.0,80.0,0.5,0,0,0,0,0,0,0,0,1,0,0
SIC,Two Sicilies,4,yes,paper,1,40.0,70.0,0.0,70.0,0.57,0,0,0,0,0,0,0,1,0,0,0
SIC,Two Sicilies,4,yes,glass,1,30.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
SIC,Two Sicilies,4,yes,silk,2,30.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
SIC,Two Sicilies,4,yes,sugar,1,25.0,25.0,0.0,25.0,1.0,0,0,0,0,1,0,0,0,0,0,0
SIC,Two Sicilies,4,yes,porcelain,0,10.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
SIC,Two Sicilies,4,yes,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
SIC,Two Sicilies,4,yes,dye,0,0.0,5.0,0.0,5.0,0.0,1,1,0,0,1,0,0,0,0,0,0
ARG,Argentina,3,yes,wood,2,120.0,100.0,13.6,113.6,1.06,0,0,0,0,0,0,0,0,1,0,0
ARG,Argentina,3,yes,tobacco,3,90.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
ARG,Argentina,3,yes,grain,3,60.0,0.0,17.7,17.7,3.39,0,0,0,0,0,0,1,0,1,0,0
ARG,Argentina,3,yes,clothes,1,45.0,0.0,23.3,23.3,1.93,0,0,0,0,0,0,0,1,0,0,0
ARG,Argentina,3,yes,furniture,1,45.0,0.0,23.3,23.3,1.93,0,0,0,0,0,0,0,1,0,0,0
ARG,Argentina,3,yes,meat,4,40.0,0.0,0.0,0.0,,0,0,0,1,0,0,1,0,0,0,1
ARG,Argentina,3,yes,clippers,0,40.0,6.0,0.0,6.0,6.67,0,0,0,0,0,0,0,0,0,1,0
ARG,Argentina,3,yes,tools,1,30.0,26.0,0.0,26.0,1.15,0,0,0,0,0,1,0,0,1,0,0
ARG,Argentina,3,yes,fish,1,25.0,0.0,20.8,20.8,1.2,0,0,0,0,0,0,1,0,1,0,0
ARG,Argentina,3,yes,fabric,0,20.0,70.0,12.3,82.3,0.24,1,1,0,0,0,0,0,0,1,0,0
ARG,Argentina,3,yes,merchant_marine,0,9.0,4.0,0.0,4.0,2.25,0,0,0,0,0,0,0,0,0,1,0
ARG,Argentina,3,yes,wine,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
ARG,Argentina,3,yes,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
ARG,Argentina,3,yes,sugar,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
ARG,Argentina,3,yes,groceries,0,0.0,0.0,24.0,24.0,0.0,1,1,0,0,0,0,0,1,0,0,0
ARG,Argentina,3,yes,fruit,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
ARG,Argentina,3,yes,dye,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
ARG,Argentina,3,yes,iron,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,1,0,0
ARG,Argentina,3,yes,coffee,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
ARG,Argentina,3,yes,paper,0,0.0,20.0,0.0,20.0,0.0,1,1,0,0,0,0,0,1,0,0,0
CLM,Colombia,3,yes,grain,5,145.0,0.0,35.2,35.2,4.12,0,0,0,0,0,0,1,0,1,0,0
CLM,Colombia,3,yes,tobacco,4,120.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
CLM,Colombia,3,yes,wood,3,100.0,30.0,27.1,57.1,1.75,0,0,0,0,0,0,0,0,1,0,0
CLM,Colombia,3,yes,fabric,2,95.0,50.0,24.5,74.5,1.28,0,0,0,0,0,0,0,0,1,0,0
CLM,Colombia,3,yes,sugar,2,50.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
CLM,Colombia,3,yes,clothes,1,45.0,0.0,46.4,46.4,0.97,0,0,0,0,0,0,0,1,0,0,0
CLM,Colombia,3,yes,furniture,1,45.0,0.0,46.4,46.4,0.97,0,0,0,0,0,0,0,1,0,0,0
CLM,Colombia,3,yes,fruit,1,40.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
CLM,Colombia,3,yes,fish,1,25.0,0.0,41.4,41.4,0.6,0,0,0,0,0,0,1,0,1,0,0
CLM,Colombia,3,yes,meat,1,10.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
CLM,Colombia,3,yes,merchant_marine,0,9.0,8.0,0.0,8.0,1.12,0,0,0,1,0,0,0,0,0,1,1
CLM,Colombia,3,yes,groceries,0,0.0,0.0,47.7,47.7,0.0,1,1,0,0,0,0,0,1,0,0,0
CLM,Colombia,3,yes,opium,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
CLM,Colombia,3,yes,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
CLM,Colombia,3,yes,clippers,0,0.0,6.0,0.0,6.0,0.0,1,1,0,0,0,0,0,0,0,1,0
CLM,Colombia,3,yes,dye,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
CLM,Colombia,3,yes,iron,0,0.0,5.0,0.0,5.0,0.0,1,1,1,0,0,0,0,0,1,0,0
CLM,Colombia,3,yes,rubber,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,1,0
CLM,Colombia,3,yes,coffee,3,0.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
CLM,Colombia,3,yes,tools,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,1,0,0
CLM,Colombia,3,yes,small_arms,0,0.0,5.0,0.0,5.0,0.0,1,1,0,0,0,1,0,0,0,0,0
CLM,Colombia,3,yes,paper,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
DAI,Dai Nam,3,yes,grain,2,70.0,0.0,143.0,143.0,0.49,1,1,0,0,0,0,1,0,1,0,0
DAI,Dai Nam,3,yes,fish,2,50.0,0.0,168.2,168.2,0.3,1,1,0,0,0,0,1,0,1,0,0
DAI,Dai Nam,3,yes,tea,2,40.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
DAI,Dai Nam,3,yes,opium,2,40.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
DAI,Dai Nam,3,yes,meat,3,30.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
DAI,Dai Nam,3,yes,fabric,0,15.0,0.0,99.5,99.5,0.15,1,1,1,0,0,0,0,0,1,0,0
DAI,Dai Nam,3,yes,sugar,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
DAI,Dai Nam,3,yes,groceries,0,0.0,0.0,193.4,193.4,0.0,2,1,0,0,0,0,0,1,0,0,0
DAI,Dai Nam,3,yes,wood,0,0.0,0.0,110.1,110.1,0.0,1,1,1,0,0,0,0,0,1,0,0
DAI,Dai Nam,3,yes,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
DAI,Dai Nam,3,yes,clothes,0,0.0,0.0,188.4,188.4,0.0,2,1,0,1,0,0,0,1,0,0,1
DAI,Dai Nam,3,yes,fruit,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
DAI,Dai Nam,3,yes,dye,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
DAI,Dai Nam,3,yes,iron,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,1,0,0
DAI,Dai Nam,3,yes,merchant_marine,0,0.0,4.0,0.0,4.0,0.0,1,1,0,0,0,0,0,0,0,1,0
DAI,Dai Nam,3,yes,rubber,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,1,0
DAI,Dai Nam,3,yes,coffee,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
DAI,Dai Nam,3,yes,furniture,0,0.0,0.0,188.4,188.4,0.0,2,1,0,0,0,0,0,1,0,0,0
DAI,Dai Nam,3,yes,tools,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,1,0,0
DAI,Dai Nam,3,yes,paper,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
DAI,Dai Nam,3,yes,silk,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
GRE,Greece,3,yes,fish,3,150.0,0.0,24.1,24.1,6.22,0,0,0,0,0,0,1,0,1,0,0
GRE,Greece,3,yes,fabric,2,90.0,20.0,14.2,34.2,2.63,0,0,0,0,0,0,0,0,1,0,0
GRE,Greece,3,yes,wood,2,60.0,40.0,15.7,55.7,1.08,0,0,0,0,0,0,0,0,1,0,0
GRE,Greece,3,yes,wine,2,40.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
GRE,Greece,3,yes,clippers,0,40.0,27.0,0.0,27.0,1.48,0,0,0,0,0,0,0,0,0,1,0
GRE,Greece,3,yes,grain,2,40.0,0.0,20.5,20.5,1.95,0,0,0,0,0,0,1,0,1,0,0
GRE,Greece,3,yes,tobacco,1,30.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
GRE,Greece,3,yes,merchant_marine,0,18.0,4.0,0.0,4.0,4.5,0,0,0,0,0,0,0,0,0,1,0
GRE,Greece,3,yes,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
GRE,Greece,3,yes,meat,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,1,0,0,0,0
GRE,Greece,3,yes,groceries,0,0.0,0.0,27.7,27.7,0.0,1,1,0,0,0,0,0,1,0,0,0
GRE,Greece,3,yes,clothes,0,0.0,0.0,26.9,26.9,0.0,1,1,0,0,0,0,0,1,0,0,0
GRE,Greece,3,yes,iron,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,1,0,0
GRE,Greece,3,yes,sulfur,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
GRE,Greece,3,yes,furniture,0,0.0,0.0,26.9,26.9,0.0,1,1,0,0,0,0,0,1,0,0,0
GRE,Greece,3,yes,tools,0,0.0,0.0,0.0,0.0,,0,0,0,1,0,1,0,0,1,0,1
GRE,Greece,3,yes,paper,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
HYD,Hyderabad,3,no,fabric,2,90.0,0.0,164.3,164.3,0.55,0,0,0,0,0,0,0,0,1,0,0
HYD,Hyderabad,3,no,sugar,2,50.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
HYD,Hyderabad,3,no,silk,3,45.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
HYD,Hyderabad,3,no,paper,1,40.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
HYD,Hyderabad,3,no,small_arms,1,30.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0
HYD,Hyderabad,3,no,meat,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,1,0,0,0,0
HYD,Hyderabad,3,no,groceries,0,0.0,0.0,319.6,319.6,0.0,2,1,0,0,0,0,0,1,0,0,0
HYD,Hyderabad,3,no,opium,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
HYD,Hyderabad,3,no,tobacco,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
HYD,Hyderabad,3,no,wood,0,0.0,40.0,181.8,221.8,0.0,2,1,1,0,0,0,0,0,1,0,0
HYD,Hyderabad,3,no,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
HYD,Hyderabad,3,no,clothes,0,0.0,0.0,311.2,311.2,0.0,2,1,0,0,0,0,0,1,0,0,0
HYD,Hyderabad,3,no,fruit,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
HYD,Hyderabad,3,no,dye,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
HYD,Hyderabad,3,no,iron,0,0.0,10.0,0.0,10.0,0.0,1,1,1,0,0,0,0,0,1,0,0
HYD,Hyderabad,3,no,grain,0,0.0,0.0,236.2,236.2,0.0,2,1,1,0,0,0,1,0,1,0,0
HYD,Hyderabad,3,no,furniture,0,0.0,0.0,311.2,311.2,0.0,2,1,0,0,0,0,0,1,0,0,0
HYD,Hyderabad,3,no,tools,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,1,0,0
HYD,Hyderabad,3,no,fish,0,0.0,0.0,277.9,277.9,0.0,2,1,0,0,0,0,1,0,1,0,0
NEP,Nepal,3,no,tobacco,1,30.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
NEP,Nepal,3,no,tea,1,20.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
NEP,Nepal,3,no,fabric,0,0.0,0.0,64.2,64.2,0.0,1,1,0,0,0,0,0,0,1,0,0
NEP,Nepal,3,no,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
NEP,Nepal,3,no,iron,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,1,0,0
NEP,Nepal,3,no,meat,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,1,0,0,0,0
NEP,Nepal,3,no,grain,0,0.0,0.0,92.3,92.3,0.0,2,1,1,0,0,0,1,0,1,0,0
NEP,Nepal,3,no,furniture,0,0.0,0.0,121.6,121.6,0.0,2,1,0,0,0,0,0,1,0,0,0
NEP,Nepal,3,no,groceries,0,0.0,0.0,124.9,124.9,0.0,2,1,0,0,0,0,0,1,0,0,0
NEP,Nepal,3,no,opium,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
NEP,Nepal,3,no,tools,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,1,0,0
NEP,Nepal,3,no,wood,0,0.0,0.0,71.1,71.1,0.0,1,1,1,0,0,0,0,0,1,0,0
NEP,Nepal,3,no,fish,0,0.0,0.0,108.6,108.6,0.0,2,1,0,0,0,0,1,0,1,0,0
NEP,Nepal,3,no,paper,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
NEP,Nepal,3,no,clothes,0,0.0,0.0,121.6,121.6,0.0,2,1,0,0,0,0,0,1,0,0,0
BAV,Bavaria,2,yes,grain,19,570.0,120.0,90.9,210.9,2.7,0,0,0,0,0,0,1,0,1,0,0
BAV,Bavaria,2,yes,wood,6,420.0,248.0,69.9,317.9,1.32,0,0,0,0,0,0,0,0,1,0,0
BAV,Bavaria,2,yes,furniture,3,195.0,0.0,119.7,119.7,1.63,0,0,0,0,0,0,0,1,0,0,0
BAV,Bavaria,2,yes,liquor,0,180.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
BAV,Bavaria,2,yes,groceries,3,135.0,0.0,122.9,122.9,1.1,0,0,0,0,0,0,0,1,0,0,0
BAV,Bavaria,2,yes,luxury_furniture,0,75.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
BAV,Bavaria,2,yes,clothes,1,45.0,0.0,119.7,119.7,0.38,1,1,0,0,0,0,0,1,0,0,0
BAV,Bavaria,2,yes,wine,2,40.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
BAV,Bavaria,2,yes,meat,4,40.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
BAV,Bavaria,2,yes,glass,1,30.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
BAV,Bavaria,2,yes,transportation,0,30.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,1,0
BAV,Bavaria,2,yes,fabric,0,20.0,95.0,63.2,158.2,0.13,1,1,0,0,0,0,0,0,1,0,0
BAV,Bavaria,2,yes,iron,1,20.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,0,0
BAV,Bavaria,2,yes,porcelain,0,10.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
BAV,Bavaria,2,yes,fine_art,0,5.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
BAV,Bavaria,2,yes,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
BAV,Bavaria,2,yes,sugar,0,0.0,75.0,0.0,75.0,0.0,2,1,0,0,1,0,0,0,0,0,0
BAV,Bavaria,2,yes,coal,0,0.0,2.0,0.0,2.0,0.0,1,1,1,0,0,0,0,0,0,0,0
BAV,Bavaria,2,yes,fertilizer,0,0.0,95.0,0.0,95.0,0.0,1,1,0,0,0,0,0,1,0,0,0
BAV,Bavaria,2,yes,dye,0,0.0,5.0,0.0,5.0,0.0,1,1,0,0,1,0,0,0,0,0,0
BAV,Bavaria,2,yes,merchant_marine,0,0.0,4.0,0.0,4.0,0.0,1,1,0,0,0,0,0,0,0,1,0
BAV,Bavaria,2,yes,engines,0,0.0,5.0,0.0,5.0,0.0,1,1,0,0,0,1,0,0,0,0,0
BAV,Bavaria,2,yes,tools,0,0.0,50.0,0.0,50.0,0.0,1,1,0,0,0,1,0,0,1,0,0
BAV,Bavaria,2,yes,paper,0,0.0,80.0,0.0,80.0,0.0,1,1,0,0,0,0,0,1,0,0,0
BAV,Bavaria,2,yes,fish,0,0.0,0.0,106.9,106.9,0.0,2,1,0,0,0,0,1,0,1,0,0
BEL,Belgium,2,yes,wood,7,490.0,401.0,69.5,470.5,1.04,0,0,0,0,0,0,0,0,1,0,0
BEL,Belgium,2,yes,grain,13,390.0,130.0,90.2,220.2,1.77,0,0,0,0,0,0,1,0,1,0,0
BEL,Belgium,2,yes,clothes,4,240.0,0.0,118.9,118.9,2.02,0,0,0,0,0,0,0,1,0,0,0
BEL,Belgium,2,yes,iron,6,240.0,210.0,0.0,210.0,1.14,0,0,0,0,0,0,0,0,1,0,0
BEL,Belgium,2,yes,tools,3,240.0,251.0,0.0,251.0,0.96,0,0,0,1,0,1,0,0,1,0,1
BEL,Belgium,2,yes,coal,5,200.0,144.0,0.0,144.0,1.39,0,0,0,0,0,0,0,0,0,0,0
BEL,Belgium,2,yes,furniture,3,195.0,0.0,118.9,118.9,1.64,0,0,0,0,0,0,0,1,0,0,0
BEL,Belgium,2,yes,fertilizer,2,192.5,85.0,0.0,85.0,2.26,0,0,0,0,0,0,0,1,0,0,0
BEL,Belgium,2,yes,groceries,2,130.0,0.0,122.1,122.1,1.06,0,0,0,0,0,0,0,1,0,0,0
BEL,Belgium,2,yes,steel,2,130.0,60.0,0.0,60.0,2.17,0,0,0,0,0,1,0,0,0,0,0
BEL,Belgium,2,yes,meat,5,125.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
BEL,Belgium,2,yes,liquor,0,120.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
BEL,Belgium,2,yes,sulfur,2,80.0,90.0,0.0,90.0,0.89,0,0,0,0,0,0,0,0,0,0,0
BEL,Belgium,2,yes,fabric,0,75.0,250.0,62.8,312.8,0.24,2,1,0,0,0,0,0,0,1,0,0
BEL,Belgium,2,yes,luxury_furniture,0,75.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,0,0
BEL,Belgium,2,yes,paper,1,70.0,90.0,0.0,90.0,0.78,0,0,0,0,0,0,0,1,0,0,0
BEL,Belgium,2,yes,transportation,0,60.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,1,0
BEL,Belgium,2,yes,explosives,1,50.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0
BEL,Belgium,2,yes,fish,1,50.0,0.0,106.2,106.2,0.47,1,1,0,0,0,0,1,0,1,0,0
BEL,Belgium,2,yes,fruit,0,42.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
BEL,Belgium,2,yes,clippers,0,40.0,23.0,0.0,23.0,1.74,0,0,0,0,0,0,0,0,0,1,0
BEL,Belgium,2,yes,small_arms,1,30.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,0,0,0
BEL,Belgium,2,yes,merchant_marine,0,27.0,32.0,0.0,32.0,0.84,0,0,0,0,0,0,0,0,0,1,0
BEL,Belgium,2,yes,sugar,0,6.0,80.0,0.0,80.0,0.07,1,1,0,0,1,0,0,0,0,0,0
BEL,Belgium,2,yes,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
BEL,Belgium,2,yes,dye,0,0.0,20.0,0.0,20.0,0.0,1,1,0,0,1,0,0,0,0,0,0
BEL,Belgium,2,yes,engines,0,0.0,10.0,0.0,10.0,0.0,1,1,0,0,0,1,0,0,0,0,0
BUR,Burma,2,no,grain,4,140.0,0.0,75.6,75.6,1.85,0,0,0,0,0,0,1,0,1,0,0
BUR,Burma,2,no,tobacco,2,60.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
BUR,Burma,2,no,fish,2,50.0,0.0,88.9,88.9,0.56,0,0,0,0,0,0,1,0,1,0,0
BUR,Burma,2,no,meat,2,20.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
BUR,Burma,2,no,tea,1,20.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
BUR,Burma,2,no,opium,1,20.0,0.0,0.0,0.0,,0,0,0,0,1,0,0,0,0,0,0
BUR,Burma,2,no,merchant_marine,0,18.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,0,1,0
BUR,Burma,2,no,fabric,0,10.0,0.0,52.6,52.6,0.19,1,1,1,0,0,0,0,0,1,0,0
BUR,Burma,2,no,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
BUR,Burma,2,no,sugar,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
BUR,Burma,2,no,groceries,0,0.0,0.0,102.3,102.3,0.0,1,1,0,0,0,0,0,1,0,0,0
BUR,Burma,2,no,wood,0,0.0,0.0,58.2,58.2,0.0,1,1,1,0,0,0,0,0,1,0,0
BUR,Burma,2,no,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
BUR,Burma,2,no,clippers,0,0.0,12.0,0.0,12.0,0.0,1,1,0,0,0,0,0,0,0,1,0
BUR,Burma,2,no,clothes,0,0.0,0.0,99.6,99.6,0.0,1,1,0,0,0,0,0,1,0,0,0
BUR,Burma,2,no,fruit,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
BUR,Burma,2,no,dye,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
BUR,Burma,2,no,iron,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,1,0,0
BUR,Burma,2,no,rubber,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,1,0
BUR,Burma,2,no,furniture,0,0.0,0.0,99.6,99.6,0.0,1,1,0,0,0,0,0,1,0,0,0
BUR,Burma,2,no,tools,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,1,0,0,1,0,0
BUR,Burma,2,no,paper,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
BUR,Burma,2,no,silk,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
MOR,Morocco,2,yes,fish,3,75.0,0.0,83.1,83.1,0.9,0,0,0,0,0,0,1,0,1,0,0
MOR,Morocco,2,yes,meat,6,60.0,0.0,0.0,0.0,,0,0,0,0,0,0,1,0,0,0,0
MOR,Morocco,2,yes,clothes,1,45.0,0.0,93.0,93.0,0.48,1,1,0,0,0,0,0,1,0,0,0
MOR,Morocco,2,yes,clippers,0,40.0,12.0,0.0,12.0,3.33,0,0,0,0,0,0,0,0,0,1,0
MOR,Morocco,2,yes,iron,2,40.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,0,1,0,0
MOR,Morocco,2,yes,fabric,0,30.0,60.0,49.1,109.1,0.27,1,1,1,0,0,0,0,0,1,0,0
MOR,Morocco,2,yes,glass,1,30.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
MOR,Morocco,2,yes,wood,1,30.0,100.0,54.3,154.3,0.19,1,1,0,0,0,0,0,0,1,0,0
MOR,Morocco,2,yes,tools,1,30.0,10.0,0.0,10.0,3.0,0,0,0,0,0,1,0,0,1,0,0
MOR,Morocco,2,yes,merchant_marine,0,18.0,4.0,0.0,4.0,4.5,0,0,0,0,0,0,0,0,0,1,0
MOR,Morocco,2,yes,wine,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
MOR,Morocco,2,yes,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
MOR,Morocco,2,yes,sugar,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
MOR,Morocco,2,yes,groceries,0,0.0,0.0,95.5,95.5,0.0,1,1,0,0,0,0,0,1,0,0,0
MOR,Morocco,2,yes,coal,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
MOR,Morocco,2,yes,fruit,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
MOR,Morocco,2,yes,grain,0,0.0,0.0,70.6,70.6,0.0,2,1,1,0,0,0,1,0,1,0,0
MOR,Morocco,2,yes,sulfur,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
MOR,Morocco,2,yes,furniture,0,0.0,0.0,93.0,93.0,0.0,1,1,0,0,0,0,0,1,0,0,0
MOR,Morocco,2,yes,paper,0,0.0,0.0,0.0,0.0,,0,0,0,0,0,0,0,1,0,0,0
OMA,Oman,2,yes,fish,5,225.0,0.0,39.7,39.7,5.67,0,0,0,0,0,0,1,0,1,0,0
OMA,Oman,2,yes,wood,2,60.0,40.0,26.0,66.0,0.91,0,0,0,0,0,0,0,0,1,0,0
OMA,Oman,2,yes,fabric,1,45.0,20.0,23.5,43.5,1.03,0,0,0,0,0,0,0,0,1,0,0
OMA,Oman,2,yes,merchant_marine,0,45.0,8.0,0.0,8.0,5.62,0,0,0,0,0,0,0,0,0,1,0
OMA,Oman,2,yes,clippers,0,40.0,50.0,0.0,50.0,0.8,0,0,0,0,0,0,0,0,0,1,0
OMA,Oman,2,yes,wine,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
OMA,Oman,2,yes,lead,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,0,0,0,0,0
OMA,Oman,2,yes,meat,0,0.0,0.0,0.0,0.0,,0,0,1,0,0,0,1,0,0,0,0
OMA,Oman,2,yes,tea,0,0.0,0.0,0.0,0.0,,0,0,1,0,1,0,0,0,0,0,0
