tag,building,kind,need,rank,state,pop,levels,left,basis,group,fd_region,map_src
SIA,building_cotton_plantation,support,1,1,STATE_BANGKOK,1718404,1,46,arable_land,bg_plantations,STATE_BANGKOK,state_regions/11_east_asia.txt
SIA,building_rice_farm,support,1,1,STATE_BANGKOK,1718404,1,46,arable_land,bg_staple_crops,STATE_BANGKOK,state_regions/11_east_asia.txt
SIA,building_food_industry,support,1,1,STATE_BANGKOK,1718404,1,99,no_cap,bg_light_industry,STATE_BANGKOK,state_regions/11_east_asia.txt
SIA,building_furniture_manufactory,support,1,1,STATE_BANGKOK,1718404,1,99,no_cap,bg_light_industry,STATE_BANGKOK,state_regions/11_east_asia.txt
MOR,building_cotton_plantation,champ,4,1,STATE_FEZ,1127204,2,67,arable_land,bg_plantations,STATE_FEZ,state_regions/03_north_africa.txt
MOR,building_cotton_plantation,champ,4,2,STATE_MARRAKECH,1029196,1,58,arable_land,bg_plantations,STATE_FEZ,state_regions/03_north_africa.txt
MOR,building_cotton_plantation,champ,4,3,STATE_AL_RIF,492788,1,48,arable_land,bg_plantations,STATE_FEZ,state_regions/03_north_africa.txt
MOR,building_livestock_ranch,support,1,1,STATE_FEZ,1127204,1,67,arable_land,bg_ranching,STATE_FEZ,state_regions/03_north_africa.txt
MOR,building_tooling_workshop,support,1,1,STATE_FEZ,1127204,1,99,no_cap,bg_light_industry,STATE_FEZ,state_regions/03_north_africa.txt
MOR,building_wheat_farm,support,1,1,STATE_FEZ,1127204,1,67,arable_land,bg_staple_crops,STATE_FEZ,state_regions/03_north_africa.txt
MOR,building_fishing_wharf,support,1,1,STATE_FEZ,1127204,1,3,capped_resources,bg_fishing,STATE_FEZ,state_regions/03_north_africa.txt
MOR,building_food_industry,support,1,1,STATE_FEZ,1127204,1,99,no_cap,bg_light_industry,STATE_FEZ,state_regions/03_north_africa.txt
MOR,building_vineyard,support,1,1,STATE_MARRAKECH,1029196,1,58,arable_land,bg_agriculture,STATE_FEZ,state_regions/03_north_africa.txt
OMA,building_coffee_plantation,champ,4,1,STATE_ZANZIBAR,1176200,2,67,arable_land,bg_plantations,STATE_OMAN,state_regions/04_subsaharan_africa.txt
OMA,building_coffee_plantation,champ,4,2,STATE_OMAN,234000,1,10,arable_land,bg_plantations,STATE_OMAN,state_regions/08_middle_east.txt
OMA,building_coffee_plantation,champ,4,3,STATE_KENYA,60900,1,78,arable_land,bg_plantations,STATE_OMAN,state_regions/04_subsaharan_africa.txt
OMA,building_fishing_wharf,support,1,1,STATE_ZANZIBAR,1176200,1,20,capped_resources,bg_fishing,STATE_OMAN,state_regions/04_subsaharan_africa.txt
OMA,building_wheat_farm,support,1,1,STATE_LARISTAN,64230,1,49,arable_land,bg_staple_crops,STATE_OMAN,state_regions/08_middle_east.txt
OMA,building_textile_mill,support,1,1,STATE_ZANZIBAR,1176200,1,99,no_cap,bg_light_industry,STATE_OMAN,state_regions/04_subsaharan_africa.txt
OMA,building_furniture_manufactory,support,1,1,STATE_ZANZIBAR,1176200,1,99,no_cap,bg_light_industry,STATE_OMAN,state_regions/04_subsaharan_africa.txt
OMA,building_cotton_plantation,support,1,1,STATE_ZANZIBAR,1176200,1,67,arable_land,bg_plantations,STATE_OMAN,state_regions/04_subsaharan_africa.txt
OMA,building_sugar_plantation,support,1,1,STATE_ZANZIBAR,1176200,1,67,arable_land,bg_plantations,STATE_OMAN,state_regions/04_subsaharan_africa.txt
SHW,building_coffee_plantation,champ,4,1,STATE_OROMIA,676898,4,155,arable_land,bg_plantations,STATE_OROMIA,state_regions/04_subsaharan_africa.txt
SHW,building_tobacco_plantation,support,1,1,STATE_OROMIA,676898,1,155,arable_land,bg_plantations,STATE_OROMIA,state_regions/04_subsaharan_africa.txt
SHW,building_millet_farm,support,1,1,STATE_OROMIA,676898,1,155,arable_land,bg_staple_crops,STATE_OROMIA,state_regions/04_subsaharan_africa.txt
SHW,building_cotton_plantation,support,1,1,STATE_OROMIA,676898,1,155,arable_land,bg_plantations,STATE_OROMIA,state_regions/04_subsaharan_africa.txt
SHW,building_sugar_plantation,support,1,1,STATE_OROMIA,676898,1,155,arable_land,bg_plantations,STATE_OROMIA,state_regions/04_subsaharan_africa.txt
SHW,building_tea_plantation,support,1,1,STATE_OROMIA,676898,1,155,arable_land,bg_plantations,STATE_OROMIA,state_regions/04_subsaharan_africa.txt
SHW,building_dye_plantation,support,1,1,STATE_OROMIA,676898,1,155,arable_land,bg_plantations,STATE_OROMIA,state_regions/04_subsaharan_africa.txt
SAF,building_livestock_ranch,champ,4,1,STATE_CAPE_COLONY,436304,2,49,arable_land,bg_ranching,STATE_CAPE_COLONY,state_regions/04_subsaharan_africa.txt
SAF,building_livestock_ranch,champ,4,2,STATE_EASTERN_CAPE,116196,1,59,arable_land,bg_ranching,STATE_CAPE_COLONY,state_regions/04_subsaharan_africa.txt
SAF,building_livestock_ranch,champ,4,3,STATE_NORTHERN_CAPE,73000,1,39,arable_land,bg_ranching,STATE_CAPE_COLONY,state_regions/04_subsaharan_africa.txt
SAF,building_logging_camp,support,1,1,STATE_CAPE_COLONY,436304,1,5,capped_resources,bg_logging,STATE_CAPE_COLONY,state_regions/04_subsaharan_africa.txt
SAF,building_fishing_wharf,support,1,1,STATE_CAPE_COLONY,436304,1,9,capped_resources,bg_fishing,STATE_CAPE_COLONY,state_regions/04_subsaharan_africa.txt
SAF,building_furniture_manufactory,support,1,1,STATE_CAPE_COLONY,436304,1,99,no_cap,bg_light_industry,STATE_CAPE_COLONY,state_regions/04_subsaharan_africa.txt
SAF,building_textile_mill,support,1,1,STATE_CAPE_COLONY,436304,1,99,no_cap,bg_light_industry,STATE_CAPE_COLONY,state_regions/04_subsaharan_africa.txt
SAF,building_wheat_farm,support,1,1,STATE_CAPE_COLONY,436304,1,49,arable_land,bg_staple_crops,STATE_CAPE_COLONY,state_regions/04_subsaharan_africa.txt
SAF,building_cotton_plantation,support,1,1,STATE_CAPE_COLONY,436304,1,49,arable_land,bg_plantations,STATE_CAPE_COLONY,state_regions/04_subsaharan_africa.txt
PHI,building_sugar_plantation,champ,4,1,STATE_LUZON,1434456,2,75,arable_land,bg_plantations,STATE_LUZON,state_regions/12_indonesia.txt
PHI,building_sugar_plantation,champ,4,2,STATE_VISAYAS,1033743,2,64,arable_land,bg_plantations,STATE_LUZON,state_regions/12_indonesia.txt
PHI,building_tobacco_plantation,support,1,1,STATE_LUZON,1434456,1,75,arable_land,bg_plantations,STATE_LUZON,state_regions/12_indonesia.txt
PHI,building_rice_farm,support,1,1,STATE_LUZON,1434456,1,75,arable_land,bg_staple_crops,STATE_LUZON,state_regions/12_indonesia.txt
PHI,building_fishing_wharf,support,1,1,STATE_LUZON,1434456,1,12,capped_resources,bg_fishing,STATE_LUZON,state_regions/12_indonesia.txt
PHI,building_coffee_plantation,support,1,1,STATE_LUZON,1434456,1,75,arable_land,bg_plantations,STATE_LUZON,state_regions/12_indonesia.txt
PHI,building_cotton_plantation,support,1,1,STATE_LUZON,1434456,1,75,arable_land,bg_plantations,STATE_LUZON,state_regions/12_indonesia.txt
PHI,building_food_industry,support,1,1,STATE_LUZON,1434456,1,99,no_cap,bg_light_industry,STATE_LUZON,state_regions/12_indonesia.txt
BEL,building_steel_mill,champ,4,1,STATE_FLANDERS,2498620,2,99,no_cap,bg_heavy_industry,STATE_FLANDERS,state_regions/00_west_europe.txt
BEL,building_steel_mill,champ,4,2,STATE_WALLONIA,1483407,1,99,no_cap,bg_heavy_industry,STATE_FLANDERS,state_regions/00_west_europe.txt
BEL,building_steel_mill,champ,4,3,STATE_GELRE,165441,1,99,no_cap,bg_heavy_industry,STATE_FLANDERS,state_regions/00_west_europe.txt
BEL,building_tooling_workshop,support,1,1,STATE_FLANDERS,2498620,1,99,no_cap,bg_light_industry,STATE_FLANDERS,state_regions/00_west_europe.txt
BEL,building_explosives_factory,support,1,1,STATE_FLANDERS,2498620,1,99,no_cap,bg_heavy_industry,STATE_FLANDERS,state_regions/00_west_europe.txt
BEL,building_motor_industry,support,1,1,STATE_FLANDERS,2498620,1,99,no_cap,bg_heavy_industry,STATE_FLANDERS,state_regions/00_west_europe.txt
BEL,building_iron_mine,support,1,1,STATE_WALLONIA,1483407,1,58,capped_resources,bg_mining,STATE_FLANDERS,state_regions/00_west_europe.txt
BEL,building_coal_mine,support,1,1,STATE_WALLONIA,1483407,1,80,capped_resources,bg_mining,STATE_FLANDERS,state_regions/00_west_europe.txt
BEL,building_glassworks,support,1,1,STATE_FLANDERS,2498620,1,99,no_cap,bg_light_industry,STATE_FLANDERS,state_regions/00_west_europe.txt
BAV,building_vineyard,champ,4,1,STATE_FRANCONIA,1876192,2,78,arable_land,bg_agriculture,STATE_BAVARIA,state_regions/00_west_europe.txt
BAV,building_vineyard,champ,4,2,STATE_BAVARIA,1742004,1,64,arable_land,bg_agriculture,STATE_BAVARIA,state_regions/00_west_europe.txt
BAV,building_vineyard,champ,4,3,STATE_RHINELAND,557592,1,54,arable_land,bg_agriculture,STATE_BAVARIA,state_regions/00_west_europe.txt
BAV,building_chemical_plant,support,1,1,STATE_FRANCONIA,1876192,1,99,no_cap,bg_heavy_industry,STATE_BAVARIA,state_regions/00_west_europe.txt
BAV,building_paper_mill,support,1,1,STATE_FRANCONIA,1876192,1,99,no_cap,bg_light_industry,STATE_BAVARIA,state_regions/00_west_europe.txt
BAV,building_tooling_workshop,support,1,1,STATE_FRANCONIA,1876192,1,99,no_cap,bg_light_industry,STATE_BAVARIA,state_regions/00_west_europe.txt
BAV,building_furniture_manufactory,support,1,1,STATE_FRANCONIA,1876192,1,99,no_cap,bg_light_industry,STATE_BAVARIA,state_regions/00_west_europe.txt
BAV,building_food_industry,support,1,1,STATE_FRANCONIA,1876192,1,99,no_cap,bg_light_industry,STATE_BAVARIA,state_regions/00_west_europe.txt
BAV,building_wheat_farm,support,1,1,STATE_FRANCONIA,1876192,1,78,arable_land,bg_staple_crops,STATE_BAVARIA,state_regions/00_west_europe.txt
BUR,building_tea_plantation,champ,4,1,STATE_MANDALAY,1047934,2,44,arable_land,bg_plantations,STATE_MANDALAY,state_regions/10_india.txt
BUR,building_tea_plantation,champ,4,2,STATE_KACHIN,638171,1,38,arable_land,bg_plantations,STATE_MANDALAY,state_regions/10_india.txt
BUR,building_tea_plantation,champ,4,3,STATE_SHAN_STATES,468725,1,32,arable_land,bg_plantations,STATE_MANDALAY,state_regions/10_india.txt
BUR,building_opium_plantation,support,1,1,STATE_PEGU,1318644,1,38,arable_land,bg_plantations,STATE_MANDALAY,state_regions/10_india.txt
BUR,building_tobacco_plantation,support,1,1,STATE_PEGU,1318644,1,38,arable_land,bg_plantations,STATE_MANDALAY,state_regions/10_india.txt
BUR,building_logging_camp,support,1,1,STATE_PEGU,1318644,1,14,capped_resources,bg_logging,STATE_MANDALAY,state_regions/10_india.txt
BUR,building_cotton_plantation,support,1,1,STATE_MANDALAY,1047934,1,44,arable_land,bg_plantations,STATE_MANDALAY,state_regions/10_india.txt
BUR,building_rice_farm,support,1,1,STATE_PEGU,1318644,1,38,arable_land,bg_staple_crops,STATE_MANDALAY,state_regions/10_india.txt
BUR,building_fishing_wharf,support,1,1,STATE_PEGU,1318644,1,10,capped_resources,bg_fishing,STATE_MANDALAY,state_regions/10_india.txt
