tag,country,state,building,building_group,category,levels
TUR,Ottomans,AYDIN,fishing_wharf,fishing,fishing,4
TUR,Ottomans,AYDIN,wheat_farm,staple_crops,agriculture,3
TUR,Ottomans,AYDIN,cotton_plantation,plantations,plantation,2
TUR,Ottomans,AYDIN,furniture_manufactory,light_industry,light_industry,2
TUR,Ottomans,AYDIN,port,private_infrastructure,development,2
TUR,Ottomans,AYDIN,silk_plantation,plantations,plantation,2
TUR,Ottomans,AYDIN,tea_plantation,plantations,plantation,1
TUR,Ottomans,AYDIN,textile_mill,light_industry,light_industry,1
TUR,Ottomans,AYDIN,tobacco_plantation,plantations,plantation,1
TUR,Ottomans,AYDIN,trade_center,trade,trade,1
TUR,Ottomans,BAGHDAD,tobacco_plantation,plantations,plantation,3
TUR,Ottomans,BAGHDAD,rice_farm,staple_crops,agriculture,2
TUR,Ottomans,BAGHDAD,textile_mill,light_industry,light_industry,1
TUR,Ottomans,BASRA,fishing_wharf,fishing,fishing,1
TUR,Ottomans,BASRA,port,private_infrastructure,development,1
TUR,Ottomans,BASRA,rice_farm,staple_crops,agriculture,1
TUR,Ottomans,BASRA,tobacco_plantation,plantations,plantation,1
TUR,Ottomans,BASRA,trade_center,trade,trade,1
TUR,Ottomans,BOSNIA,iron_mine,mining,mine,4
TUR,Ottomans,BOSNIA,arms_industry,military_industry,heavy_industry,2
TUR,Ottomans,BOSNIA,logging_camp,logging,forestry,2
TUR,Ottomans,BOSNIA,tooling_workshop,light_industry,light_industry,2
TUR,Ottomans,BOSNIA,artillery_foundry,military_industry,heavy_industry,1
TUR,Ottomans,BOSNIA,livestock_ranch,ranching,agriculture,1
TUR,Ottomans,BULGARIA,logging_camp,logging,forestry,4
TUR,Ottomans,BULGARIA,wheat_farm,staple_crops,agriculture,4
TUR,Ottomans,BULGARIA,furniture_manufactory,light_industry,light_industry,3
TUR,Ottomans,BULGARIA,vineyard,agriculture,agriculture,2
TUR,Ottomans,BULGARIA,livestock_ranch,ranching,agriculture,1
TUR,Ottomans,BULGARIA,port,private_infrastructure,development,1
TUR,Ottomans,BULGARIA,trade_center,trade,trade,1
TUR,Ottomans,CYPRUS,port,private_infrastructure,development,1
TUR,Ottomans,CYPRUS,wheat_farm,staple_crops,agriculture,1
TUR,Ottomans,DEIR_EZ_ZOR,livestock_ranch,ranching,agriculture,1
TUR,Ottomans,DIYARBAKIR,tea_plantation,plantations,plantation,2
TUR,Ottomans,DIYARBAKIR,tobacco_plantation,plantations,plantation,2
TUR,Ottomans,DIYARBAKIR,livestock_ranch,ranching,agriculture,1
TUR,Ottomans,DOBRUDJA,fishing_wharf,fishing,fishing,2
TUR,Ottomans,DOBRUDJA,wheat_farm,staple_crops,agriculture,2
TUR,Ottomans,DOBRUDJA,logging_camp,logging,forestry,1
TUR,Ottomans,DOBRUDJA,port,private_infrastructure,development,1
TUR,Ottomans,EASTERN_SERBIA,livestock_ranch,ranching,agriculture,3
TUR,Ottomans,EASTERN_SERBIA,wheat_farm,staple_crops,agriculture,1
TUR,Ottomans,EASTERN_THRACE,naval_administration,naval_administration,development,20
TUR,Ottomans,EASTERN_THRACE,government_administration,bureaucracy,development,10
TUR,Ottomans,EASTERN_THRACE,shipyard,ship_construction,light_industry,4
TUR,Ottomans,EASTERN_THRACE,paper_mill,light_industry,light_industry,3
TUR,Ottomans,EASTERN_THRACE,port,private_infrastructure,development,3
TUR,Ottomans,EASTERN_THRACE,wheat_farm,staple_crops,agriculture,3
TUR,Ottomans,EASTERN_THRACE,construction_sector,construction,development,2
TUR,Ottomans,EASTERN_THRACE,fishing_wharf,fishing,fishing,2
TUR,Ottomans,EASTERN_THRACE,naval_fortification,naval_fortification,development,2
TUR,Ottomans,EASTERN_THRACE,silk_plantation,plantations,plantation,2
TUR,Ottomans,EASTERN_THRACE,textile_mill,light_industry,light_industry,2
TUR,Ottomans,EASTERN_THRACE,tobacco_plantation,plantations,plantation,2
TUR,Ottomans,EASTERN_THRACE,trade_center,trade,trade,2
TUR,Ottomans,EASTERN_THRACE,hagia_sophia,monuments,special,0
TUR,Ottomans,EAST_AEGEAN_ISLANDS,fishing_wharf,fishing,fishing,1
TUR,Ottomans,ERZURUM,logging_camp,logging,forestry,2
TUR,Ottomans,ERZURUM,livestock_ranch,ranching,agriculture,1
TUR,Ottomans,ERZURUM,tea_plantation,plantations,plantation,1
TUR,Ottomans,HUDAVENDIGAR,naval_administration,naval_administration,development,5
TUR,Ottomans,HUDAVENDIGAR,tea_plantation,plantations,plantation,4
TUR,Ottomans,HUDAVENDIGAR,logging_camp,logging,forestry,3
TUR,Ottomans,HUDAVENDIGAR,paper_mill,light_industry,light_industry,3
TUR,Ottomans,HUDAVENDIGAR,government_administration,bureaucracy,development,2
TUR,Ottomans,HUDAVENDIGAR,port,private_infrastructure,development,2
TUR,Ottomans,HUDAVENDIGAR,wheat_farm,staple_crops,agriculture,2
TUR,Ottomans,HUDAVENDIGAR,fishing_wharf,fishing,fishing,1
TUR,Ottomans,HUDAVENDIGAR,textile_mill,light_industry,light_industry,1
TUR,Ottomans,KARS,livestock_ranch,ranching,agriculture,1
TUR,Ottomans,KARS,tea_plantation,plantations,plantation,1
TUR,Ottomans,KARS,wheat_farm,staple_crops,agriculture,1
TUR,Ottomans,KASTAMONU,tea_plantation,plantations,plantation,5
TUR,Ottomans,KASTAMONU,fishing_wharf,fishing,fishing,3
TUR,Ottomans,KONYA,tobacco_plantation,plantations,plantation,3
TUR,Ottomans,KONYA,cotton_plantation,plantations,plantation,2
TUR,Ottomans,KONYA,tea_plantation,plantations,plantation,2
TUR,Ottomans,KONYA,livestock_ranch,ranching,agriculture,1
TUR,Ottomans,MACEDONIA,fishing_wharf,fishing,fishing,2
TUR,Ottomans,MACEDONIA,cotton_plantation,plantations,plantation,1
TUR,Ottomans,MACEDONIA,food_industry,light_industry,light_industry,1
TUR,Ottomans,MACEDONIA,trade_center,trade,trade,1
TUR,Ottomans,MACEDONIA,wheat_farm,staple_crops,agriculture,1
TUR,Ottomans,MONTENEGRO,livestock_ranch,ranching,agriculture,1
TUR,Ottomans,MOSUL,wheat_farm,staple_crops,agriculture,1
TUR,Ottomans,NORTHERN_THRACE,logging_camp,logging,forestry,3
TUR,Ottomans,NORTHERN_THRACE,tobacco_plantation,plantations,plantation,3
TUR,Ottomans,NORTHERN_THRACE,furniture_manufactory,light_industry,light_industry,2
TUR,Ottomans,NORTHERN_THRACE,wheat_farm,staple_crops,agriculture,2
TUR,Ottomans,NORTHERN_THRACE,textile_mill,light_industry,light_industry,1
TUR,Ottomans,NORTHERN_THRACE,vineyard,agriculture,agriculture,1
TUR,Ottomans,SKOPIA,tobacco_plantation,plantations,plantation,4
TUR,Ottomans,SKOPIA,iron_mine,mining,mine,2
TUR,Ottomans,SKOPIA,wheat_farm,staple_crops,agriculture,1
TUR,Ottomans,THESSALIA,cotton_plantation,plantations,plantation,2
TUR,Ottomans,THESSALIA,fishing_wharf,fishing,fishing,2
TUR,Ottomans,THESSALIA,government_administration,bureaucracy,development,2
TUR,Ottomans,THESSALIA,wheat_farm,staple_crops,agriculture,2
TUR,Ottomans,THESSALIA,textile_mill,light_industry,light_industry,1
TUR,Ottomans,TRABZON,tea_plantation,plantations,plantation,3
TUR,Ottomans,TRABZON,fishing_wharf,fishing,fishing,2
TUR,Ottomans,TRABZON,logging_camp,logging,forestry,2
TUR,Ottomans,TRABZON,livestock_ranch,ranching,agriculture,1
TUR,Ottomans,TRABZON,port,private_infrastructure,development,1
TUR,Ottomans,WESTERN_THRACE,glassworks,light_industry,light_industry,4
TUR,Ottomans,WESTERN_THRACE,fishing_wharf,fishing,fishing,3
TUR,Ottomans,WESTERN_THRACE,tobacco_plantation,plantations,plantation,3
TUR,Ottomans,WESTERN_THRACE,government_administration,bureaucracy,development,2
TUR,Ottomans,WESTERN_THRACE,textile_mill,light_industry,light_industry,2
TUR,Ottomans,WESTERN_THRACE,wheat_farm,staple_crops,agriculture,2
TUR,Ottomans,WESTERN_THRACE,port,private_infrastructure,development,1
PER,Persia,FARS,wheat_farm,staple_crops,agriculture,4
PER,Persia,FARS,government_administration,bureaucracy,development,2
PER,Persia,FARS,opium_plantation,plantations,plantation,2
PER,Persia,FARS,fishing_wharf,fishing,fishing,1
PER,Persia,FARS,port,private_infrastructure,development,1
PER,Persia,IRAKAJEMI,government_administration,bureaucracy,development,8
PER,Persia,IRAKAJEMI,wheat_farm,staple_crops,agriculture,3
PER,Persia,IRAKAJEMI,livestock_ranch,ranching,agriculture,1
PER,Persia,IRAKAJEMI,textile_mill,light_industry,light_industry,1
PER,Persia,ISFAHAN,government_administration,bureaucracy,development,4
PER,Persia,ISFAHAN,wheat_farm,staple_crops,agriculture,1
PER,Persia,ISFAHAN,khaju_bridge,monuments_hidden,bg_monuments_hidden,0
PER,Persia,KERMAN,wheat_farm,staple_crops,agriculture,2
PER,Persia,KERMAN,dye_plantation,plantations,plantation,1
PER,Persia,KERMAN,opium_plantation,plantations,plantation,1
PER,Persia,KHORASAN,government_administration,bureaucracy,development,2
PER,Persia,KHORASAN,opium_plantation,plantations,plantation,2
PER,Persia,KHORASAN,glassworks,light_industry,light_industry,1
PER,Persia,KHORASAN,livestock_ranch,ranching,agriculture,1
PER,Persia,KHORASAN,wheat_farm,staple_crops,agriculture,1
PER,Persia,LARISTAN,wheat_farm,staple_crops,agriculture,1
PER,Persia,LARISTAN,argebam,monuments_hidden,bg_monuments_hidden,0
PER,Persia,LURISTAN,wheat_farm,staple_crops,agriculture,2
PER,Persia,LURISTAN,cotton_plantation,plantations,plantation,1
PER,Persia,MAZANDARAN,furniture_manufactory,light_industry,light_industry,2
PER,Persia,MAZANDARAN,logging_camp,logging,forestry,2
PER,Persia,MAZANDARAN,opium_plantation,plantations,plantation,2
PER,Persia,MAZANDARAN,rice_farm,staple_crops,agriculture,2
PER,Persia,MAZANDARAN,port,private_infrastructure,development,1
PER,Persia,MAZANDARAN,tea_plantation,plantations,plantation,1
PER,Persia,SEMNAN,livestock_ranch,ranching,agriculture,1
PER,Persia,TABRIZ,government_administration,bureaucracy,development,6
PER,Persia,TABRIZ,silk_plantation,plantations,plantation,2
PER,Persia,TABRIZ,tea_plantation,plantations,plantation,2
PER,Persia,TABRIZ,textile_mill,light_industry,light_industry,2
PER,Persia,TABRIZ,cotton_plantation,plantations,plantation,1
PER,Persia,TABRIZ,logging_camp,logging,forestry,1
PER,Persia,TABRIZ,wheat_farm,staple_crops,agriculture,1
PER,Persia,URMIA,wheat_farm,staple_crops,agriculture,1
PHI,Philippines,LUZON,rice_farm,staple_crops,agriculture,10
PHI,Philippines,LUZON,tobacco_plantation,plantations,plantation,5
PHI,Philippines,LUZON,government_administration,bureaucracy,development,4
PHI,Philippines,LUZON,fishing_wharf,fishing,fishing,2
PHI,Philippines,LUZON,sugar_plantation,plantations,plantation,2
PHI,Philippines,LUZON,naval_fortification,naval_fortification,development,1
PHI,Philippines,LUZON,port,private_infrastructure,development,1
PHI,Philippines,LUZON,trade_center,trade,trade,1
PHI,Philippines,MINDANAO,rice_farm,staple_crops,agriculture,1
PHI,Philippines,VISAYAS,tobacco_plantation,plantations,plantation,3
PHI,Philippines,VISAYAS,fishing_wharf,fishing,fishing,1
PHI,Philippines,VISAYAS,sugar_plantation,plantations,plantation,1
PHI,Philippines,WEST_MICRONESIA,port,private_infrastructure,development,1
POR,Portugal,ALENTEJO,wheat_farm,staple_crops,agriculture,3
POR,Portugal,ALENTEJO,logging_camp,logging,forestry,2
POR,Portugal,ALENTEJO,fishing_wharf,fishing,fishing,1
POR,Portugal,ALENTEJO,government_administration,bureaucracy,development,1
POR,Portugal,ALENTEJO,livestock_ranch,ranching,agriculture,1
POR,Portugal,ALENTEJO,vineyard,agriculture,agriculture,1
POR,Portugal,AZORES,banana_plantation,plantations,plantation,1
POR,Portugal,AZORES,fishing_wharf,fishing,fishing,1
POR,Portugal,AZORES,port,private_infrastructure,development,1
POR,Portugal,AZORES,whaling_station,whaling,fishing,1
POR,Portugal,BEIRA,livestock_ranch,ranching,agriculture,2
POR,Portugal,BEIRA,university,technology,development,2
POR,Portugal,BEIRA,vineyard,agriculture,agriculture,2
POR,Portugal,BEIRA,wheat_farm,staple_crops,agriculture,2
POR,Portugal,BEIRA,fishing_wharf,fishing,fishing,1
POR,Portugal,BEIRA,government_administration,bureaucracy,development,1
POR,Portugal,BEIRA,logging_camp,logging,forestry,1
POR,Portugal,BEIRA,textile_mill,light_industry,light_industry,1
POR,Portugal,BOMBAY,rice_farm,staple_crops,agriculture,2
POR,Portugal,BOMBAY,port,private_infrastructure,development,1
POR,Portugal,BOMBAY,trade_center,trade,trade,1
POR,Portugal,CAPE_VERDE,coffee_plantation,plantations,plantation,1
POR,Portugal,CAPE_VERDE,cotton_plantation,plantations,plantation,1
POR,Portugal,CAPE_VERDE,fishing_wharf,fishing,fishing,1
POR,Portugal,CAPE_VERDE,port,private_infrastructure,development,1
POR,Portugal,ENTRE_DOURO_E_MINHO,vineyard,agriculture,agriculture,3
POR,Portugal,ENTRE_DOURO_E_MINHO,fishing_wharf,fishing,fishing,2
POR,Portugal,ENTRE_DOURO_E_MINHO,government_administration,bureaucracy,development,1
POR,Portugal,ENTRE_DOURO_E_MINHO,logging_camp,logging,forestry,1
POR,Portugal,ENTRE_DOURO_E_MINHO,port,private_infrastructure,development,1
POR,Portugal,ENTRE_DOURO_E_MINHO,wheat_farm,staple_crops,agriculture,1
POR,Portugal,ESTREMADURA,naval_administration,naval_administration,development,10
POR,Portugal,ESTREMADURA,trade_center,trade,trade,10
POR,Portugal,ESTREMADURA,fishing_wharf,fishing,fishing,3
POR,Portugal,ESTREMADURA,government_administration,bureaucracy,development,3
POR,Portugal,ESTREMADURA,livestock_ranch,ranching,agriculture,2
POR,Portugal,ESTREMADURA,port,private_infrastructure,development,2
POR,Portugal,ESTREMADURA,shipyard,ship_construction,light_industry,2
POR,Portugal,ESTREMADURA,vineyard,agriculture,agriculture,2
POR,Portugal,ESTREMADURA,wheat_farm,staple_crops,agriculture,2
POR,Portugal,ESTREMADURA,construction_sector,construction,development,1
POR,Portugal,ESTREMADURA,logging_camp,logging,forestry,1
POR,Portugal,ESTREMADURA,naval_fortification,naval_fortification,development,1
POR,Portugal,ESTREMADURA,paper_mill,light_industry,light_industry,1
POR,Portugal,ESTREMADURA,textile_mill,light_industry,light_industry,1
POR,Portugal,GUANGDONG,trade_center,trade,trade,6
POR,Portugal,GUANGDONG,dye_plantation,plantations,plantation,2
POR,Portugal,GUANGDONG,port,private_infrastructure,development,1
POR,Portugal,GUANGDONG,rice_farm,staple_crops,agriculture,1
POR,Portugal,GUINEA,millet_farm,staple_crops,agriculture,1
POR,Portugal,GUINEA,port,private_infrastructure,development,1
POR,Portugal,GUJARAT,port,private_infrastructure,development,1
POR,Portugal,LOURENCO_MARQUES,port,private_infrastructure,development,1
POR,Portugal,MADEIRA,banana_plantation,plantations,plantation,1
POR,Portugal,MADEIRA,fishing_wharf,fishing,fishing,1
POR,Portugal,MADEIRA,port,private_infrastructure,development,1
POR,Portugal,MADEIRA,sugar_plantation,plantations,plantation,1
POR,Portugal,MADEIRA,vineyard,agriculture,agriculture,1
POR,Portugal,MOCAMBIQUE,millet_farm,staple_crops,agriculture,1
POR,Portugal,MOCAMBIQUE,port,private_infrastructure,development,1
POR,Portugal,NORTH_ANGOLA,coffee_plantation,plantations,plantation,1
POR,Portugal,NORTH_ANGOLA,millet_farm,staple_crops,agriculture,1
POR,Portugal,NORTH_ANGOLA,port,private_infrastructure,development,1
POR,Portugal,NORTH_ANGOLA,sugar_plantation,plantations,plantation,1
POR,Portugal,SOUTH_ANGOLA,cotton_plantation,plantations,plantation,1
POR,Portugal,SOUTH_ANGOLA,millet_farm,staple_crops,agriculture,1
POR,Portugal,SOUTH_CAMEROON,coffee_plantation,plantations,plantation,1
POR,Portugal,SOUTH_CAMEROON,port,private_infrastructure,development,1
POR,Portugal,SUNDA_ISLANDS,dye_plantation,plantations,plantation,2
POR,Portugal,SUNDA_ISLANDS,port,private_infrastructure,development,1
POR,Portugal,ZAMBEZIA,millet_farm,staple_crops,agriculture,2
POR,Portugal,ZAMBEZIA,livestock_ranch,ranching,agriculture,1
POR,Portugal,ZAMBEZIA,port,private_infrastructure,development,1
PRU,Prussia,ANHALT,logging_camp,logging,forestry,5
PRU,Prussia,ANHALT,furniture_manufactory,light_industry,light_industry,3
PRU,Prussia,ANHALT,rye_farm,staple_crops,agriculture,2
PRU,Prussia,ANHALT,rye_farm,staple_crops,agriculture,2
PRU,Prussia,BRANDENBURG,government_administration,bureaucracy,development,13
PRU,Prussia,BRANDENBURG,furniture_manufactory,light_industry,light_industry,5
PRU,Prussia,BRANDENBURG,paper_mill,light_industry,light_industry,4
PRU,Prussia,BRANDENBURG,university,technology,development,4
PRU,Prussia,BRANDENBURG,arms_industry,military_industry,heavy_industry,3
PRU,Prussia,BRANDENBURG,construction_sector,construction,development,3
PRU,Prussia,BRANDENBURG,glassworks,light_industry,light_industry,3
PRU,Prussia,BRANDENBURG,trade_center,trade,trade,2
PRU,Prussia,EAST_PRUSSIA,logging_camp,logging,forestry,5
PRU,Prussia,EAST_PRUSSIA,rye_farm,staple_crops,agriculture,2
PRU,Prussia,EAST_PRUSSIA,textile_mill,light_industry,light_industry,2
PRU,Prussia,EAST_PRUSSIA,trade_center,trade,trade,2
PRU,Prussia,LOWER_SILESIA,textile_mill,light_industry,light_industry,6
PRU,Prussia,LOWER_SILESIA,livestock_ranch,ranching,agriculture,3
PRU,Prussia,LOWER_SILESIA,rye_farm,staple_crops,agriculture,2
PRU,Prussia,LOWER_SILESIA,coal_mine,mining,mine,1
PRU,Prussia,LOWER_SILESIA,construction_sector,construction,development,1
PRU,Prussia,LOWER_SILESIA,iron_mine,mining,mine,1
PRU,Prussia,LOWER_SILESIA,lead_mine,mining,mine,1
PRU,Prussia,LOWER_SILESIA,trade_center,trade,trade,1
PRU,Prussia,NORTH_RHINE,wheat_farm,staple_crops,agriculture,10
PRU,Prussia,NORTH_RHINE,coal_mine,mining,mine,4
PRU,Prussia,NORTH_RHINE,textile_mill,light_industry,light_industry,3
PRU,Prussia,NORTH_RHINE,iron_mine,mining,mine,2
PRU,Prussia,NORTH_RHINE,logging_camp,logging,forestry,2
PRU,Prussia,POMERANIA,trade_center,trade,trade,4
PRU,Prussia,POMERANIA,fishing_wharf,fishing,fishing,3
PRU,Prussia,POMERANIA,livestock_ranch,ranching,agriculture,3
PRU,Prussia,POMERANIA,logging_camp,logging,forestry,2
PRU,Prussia,POMERANIA,naval_administration,naval_administration,development,2
PRU,Prussia,POMERANIA,port,private_infrastructure,development,1
PRU,Prussia,POMERANIA,rye_farm,staple_crops,agriculture,1
PRU,Prussia,POSEN,food_industry,light_industry,light_industry,5
PRU,Prussia,POSEN,livestock_ranch,ranching,agriculture,3
PRU,Prussia,POSEN,rye_farm,staple_crops,agriculture,2
PRU,Prussia,RHINELAND,tooling_workshop,light_industry,light_industry,6
PRU,Prussia,RHINELAND,government_administration,bureaucracy,development,5
PRU,Prussia,RHINELAND,wheat_farm,staple_crops,agriculture,4
PRU,Prussia,RHINELAND,trade_center,trade,trade,3
PRU,Prussia,RHINELAND,construction_sector,construction,development,2
PRU,Prussia,RHINELAND,vineyard,agriculture,agriculture,2
PRU,Prussia,RHINELAND,steel_mill,heavy_industry,heavy_industry,1
PRU,Prussia,RUHR,iron_mine,mining,mine,4
PRU,Prussia,RUHR,arms_industry,military_industry,heavy_industry,3
PRU,Prussia,RUHR,wheat_farm,staple_crops,agriculture,3
PRU,Prussia,RUHR,chemical_plant,heavy_industry,heavy_industry,2
PRU,Prussia,RUHR,coal_mine,mining,mine,2
PRU,Prussia,RUHR,munition_plant,military_industry,heavy_industry,2
PRU,Prussia,RUHR,artillery_foundry,military_industry,heavy_industry,1
PRU,Prussia,RUHR,explosives_factory,heavy_industry,heavy_industry,1
PRU,Prussia,UPPER_SILESIA,coal_mine,mining,mine,6
PRU,Prussia,UPPER_SILESIA,iron_mine,mining,mine,3
PRU,Prussia,UPPER_SILESIA,lead_mine,mining,mine,3
PRU,Prussia,UPPER_SILESIA,rye_farm,staple_crops,agriculture,2
PRU,Prussia,UPPER_SILESIA,textile_mill,light_industry,light_industry,2
PRU,Prussia,UPPER_SILESIA,construction_sector,construction,development,1
PRU,Prussia,UPPER_SILESIA,livestock_ranch,ranching,agriculture,1
PRU,Prussia,WESTPHALIA,tooling_workshop,light_industry,light_industry,5
PRU,Prussia,WESTPHALIA,sulfur_mine,mining,mine,3
PRU,Prussia,WESTPHALIA,arms_industry,military_industry,heavy_industry,2
PRU,Prussia,WESTPHALIA,government_administration,bureaucracy,development,2
PRU,Prussia,WESTPHALIA,iron_mine,mining,mine,2
PRU,Prussia,WESTPHALIA,rye_farm,staple_crops,agriculture,2
PRU,Prussia,WESTPHALIA,steel_mill,heavy_industry,heavy_industry,2
PRU,Prussia,WESTPHALIA,artillery_foundry,military_industry,heavy_industry,1
PRU,Prussia,WEST_PRUSSIA,rye_farm,staple_crops,agriculture,3
PRU,Prussia,WEST_PRUSSIA,trade_center,trade,trade,3
PRU,Prussia,WEST_PRUSSIA,fishing_wharf,fishing,fishing,1
PRU,Prussia,WEST_PRUSSIA,port,private_infrastructure,development,1
PRU,Prussia,WEST_PRUSSIA,shipyard,ship_construction,light_industry,1
PAN,Punjab,HILL_PUNJAB,government_administration,bureaucracy,development,5
PAN,Punjab,HILL_PUNJAB,iron_mine,mining,mine,2
PAN,Punjab,HILL_PUNJAB,furniture_manufactory,light_industry,light_industry,1
PAN,Punjab,HILL_PUNJAB,livestock_ranch,ranching,agriculture,1
PAN,Punjab,HILL_PUNJAB,silk_plantation,plantations,plantation,1
PAN,Punjab,PASHTUNISTAN,wheat_farm,staple_crops,agriculture,3
PAN,Punjab,PASHTUNISTAN,livestock_ranch,ranching,agriculture,1
PAN,Punjab,PASHTUNISTAN,opium_plantation,plantations,plantation,1
PAN,Punjab,PUNJAB,government_administration,bureaucracy,development,10
PAN,Punjab,PUNJAB,tobacco_plantation,plantations,plantation,7
PAN,Punjab,PUNJAB,dye_plantation,plantations,plantation,3
PAN,Punjab,PUNJAB,livestock_ranch,ranching,agriculture,3
PAN,Punjab,PUNJAB,textile_mill,light_industry,light_industry,3
PAN,Punjab,PUNJAB,arms_industry,military_industry,heavy_industry,2
PAN,Punjab,PUNJAB,construction_sector,construction,development,2
PAN,Punjab,PUNJAB,glassworks,light_industry,light_industry,2
PAN,Punjab,PUNJAB,logging_camp,logging,forestry,2
PAN,Punjab,PUNJAB,silk_plantation,plantations,plantation,2
PAN,Punjab,PUNJAB,wheat_farm,staple_crops,agriculture,2
PAN,Punjab,PUNJAB,furniture_manufactory,light_industry,light_industry,1
PAN,Punjab,PUNJAB,tooling_workshop,light_industry,light_industry,1
RUS,Russia,ARKHANGELSK,fishing_wharf,fishing,fishing,1
RUS,Russia,ARKHANGELSK,port,private_infrastructure,development,1
RUS,Russia,ARKHANGELSK,trade_center,trade,trade,1
RUS,Russia,ARMENIA,wheat_farm,staple_crops,agriculture,2
RUS,Russia,ASTRAKHAN,livestock_ranch,ranching,agriculture,1
RUS,Russia,ASTRAKHAN,vineyard,agriculture,agriculture,1
RUS,Russia,AZERBAIJAN,tea_plantation,plantations,plantation,2
RUS,Russia,AZERBAIJAN,rice_farm,staple_crops,agriculture,1
RUS,Russia,BESSARABIA,fishing_wharf,fishing,fishing,1
RUS,Russia,BESSARABIA,vineyard,agriculture,agriculture,1
RUS,Russia,BREST,logging_camp,logging,forestry,8
RUS,Russia,BREST,logging_camp,logging,forestry,5
RUS,Russia,BREST,rye_farm,staple_crops,agriculture,5
RUS,Russia,CHELYABINSK,iron_mine,mining,mine,2
RUS,Russia,CHERNIHIV,wheat_farm,staple_crops,agriculture,20
RUS,Russia,CHERNIHIV,livestock_ranch,ranching,agriculture,5
RUS,Russia,CHERSON,naval_administration,naval_administration,development,12
RUS,Russia,CHERSON,wheat_farm,staple_crops,agriculture,10
RUS,Russia,CHERSON,livestock_ranch,ranching,agriculture,8
RUS,Russia,CHERSON,shipyard,ship_construction,light_industry,5
RUS,Russia,CHERSON,port,private_infrastructure,development,2
RUS,Russia,CHERSON,trade_center,trade,trade,2
RUS,Russia,CHERSON,vineyard,agriculture,agriculture,1
RUS,Russia,CRIMEA,naval_fortification,naval_fortification,development,3
RUS,Russia,CRIMEA,tobacco_plantation,plantations,plantation,3
RUS,Russia,CRIMEA,fishing_wharf,fishing,fishing,2
RUS,Russia,CRIMEA,naval_administration,naval_administration,development,2
RUS,Russia,CRIMEA,port,private_infrastructure,development,1
RUS,Russia,CRIMEA,vineyard,agriculture,agriculture,1
RUS,Russia,DAGESTAN,tea_plantation,plantations,plantation,2
RUS,Russia,DAGESTAN,livestock_ranch,ranching,agriculture,1
RUS,Russia,DAGESTAN,wheat_farm,staple_crops,agriculture,1
RUS,Russia,EAST_KARELIA,artillery_foundry,military_industry,heavy_industry,1
RUS,Russia,EAST_KARELIA,iron_mine,mining,mine,1
RUS,Russia,EAST_KARELIA,logging_camp,logging,forestry,1
RUS,Russia,GALICH,rye_farm,staple_crops,agriculture,3
RUS,Russia,GALICH,logging_camp,logging,forestry,2
RUS,Russia,GREATER_CAUCASUS,textile_mill,light_industry,light_industry,1
RUS,Russia,GREATER_POLAND,paper_mill,light_industry,light_industry,3
RUS,Russia,GREATER_POLAND,rye_farm,staple_crops,agriculture,3
RUS,Russia,GREATER_POLAND,furniture_manufactory,light_industry,light_industry,1
RUS,Russia,GREATER_POLAND,textile_mill,light_industry,light_industry,1
RUS,Russia,GREATER_POLAND,tooling_workshop,light_industry,light_industry,1
RUS,Russia,GREATER_POLAND,trade_center,trade,trade,1
RUS,Russia,INGRIA,naval_administration,naval_administration,development,14
RUS,Russia,INGRIA,government_administration,bureaucracy,development,10
RUS,Russia,INGRIA,trade_center,trade,trade,10
RUS,Russia,INGRIA,port,private_infrastructure,development,4
RUS,Russia,INGRIA,naval_fortification,naval_fortification,development,3
RUS,Russia,INGRIA,rye_farm,staple_crops,agriculture,3
RUS,Russia,INGRIA,construction_sector,construction,development,2
RUS,Russia,INGRIA,glassworks,light_industry,light_industry,2
RUS,Russia,INGRIA,textile_mill,light_industry,light_industry,2
RUS,Russia,INGRIA,art_academy,arts,development,1
RUS,Russia,INGRIA,artillery_foundry,military_industry,heavy_industry,1
RUS,Russia,INGRIA,shipyard,ship_construction,light_industry,1
RUS,Russia,INGRIA,university,technology,development,1
RUS,Russia,KAUNAS,rye_farm,staple_crops,agriculture,2
RUS,Russia,KAUNAS,port,private_infrastructure,development,1
RUS,Russia,KAZAN,logging_camp,logging,forestry,5
RUS,Russia,KAZAN,arms_industry,military_industry,heavy_industry,3
RUS,Russia,KAZAN,food_industry,light_industry,light_industry,3
RUS,Russia,KAZAN,paper_mill,light_industry,light_industry,2
RUS,Russia,KAZAN,rye_farm,staple_crops,agriculture,2
RUS,Russia,KAZAN,government_administration,bureaucracy,development,1
RUS,Russia,KHARKOV,wheat_farm,staple_crops,agriculture,20
RUS,Russia,KHARKOV,livestock_ranch,ranching,agriculture,10
RUS,Russia,KIEV,wheat_farm,staple_crops,agriculture,34
RUS,Russia,KIEV,government_administration,bureaucracy,development,5
RUS,Russia,KIEV,livestock_ranch,ranching,agriculture,5
RUS,Russia,KIEV,naval_administration,naval_administration,development,4
RUS,Russia,KIEV,textile_mill,light_industry,light_industry,3
RUS,Russia,KIEV,food_industry,light_industry,light_industry,2
RUS,Russia,KIEV,trade_center,trade,trade,2
RUS,Russia,KUBAN,tobacco_plantation,plantations,plantation,2
RUS,Russia,KUBAN,livestock_ranch,ranching,agriculture,1
